,gender,age,sign
3093831,female,35,Taurus
4239765,male,17,Gemini
3491822,female,34,Pisces
3723857,male,16,Scorpio
2816350,male,24,Scorpio
3615540,male,17,Aries
3513059,female,27,Gemini
3598011,female,25,Virgo
3368918,female,13,Virgo
3032139,female,26,Taurus
4174400,female,26,Capricorn
3500495,male,17,Cancer
4319785,female,34,Gemini
3417138,female,25,Taurus
4134222,female,25,Cancer
3680661,male,24,Aquarius
3965108,male,17,Virgo
4075597,female,13,Virgo
3827100,female,16,Scorpio
2413978,male,15,Capricorn
4053312,female,33,Taurus
3885215,female,27,Cancer
4087161,male,36,Scorpio
3463885,male,42,Gemini
4294784,female,16,Aries
3394114,female,24,Aries
4315343,female,15,Aries
3701430,female,23,Aries
2898261,female,25,Sagittarius
3962777,female,46,Sagittarius
3425216,male,25,Scorpio
3116561,male,16,Capricorn
3800295,male,15,Cancer
4113121,male,26,Taurus
3223599,female,17,Libra
3901722,male,16,Virgo
3703603,male,27,Sagittarius
3362751,female,15,Virgo
3432744,male,17,Cancer
3483449,female,23,Sagittarius
3297892,male,41,Aries
3575927,male,34,Leo
2829482,male,13,Sagittarius
4242345,female,17,Taurus
4101438,male,23,Sagittarius
3552997,female,25,Aries
3711623,female,27,Sagittarius
3574666,female,23,Libra
4061512,male,23,Taurus
3875285,female,43,Pisces
3122102,female,15,Cancer
192879,female,26,Scorpio
3828414,female,16,Pisces
4107231,male,25,Aquarius
3947785,female,26,Libra
3588358,male,24,Aquarius
1341658,male,15,Cancer
3322277,female,16,Leo
3519295,female,15,Libra
3391648,male,17,Scorpio
3872328,female,23,Gemini
4148076,male,33,Cancer
3361530,female,36,Virgo
3741210,female,17,Taurus
2761006,male,15,Virgo
3759734,female,27,Leo
4071974,male,34,Virgo
3210085,male,27,Scorpio
3744018,male,13,Virgo
3996125,female,27,Virgo
4077712,male,45,Cancer
3795279,male,27,Taurus
2457139,male,24,Cancer
3464412,female,26,Taurus
3714966,female,14,Pisces
3823971,female,27,Pisces
3071102,female,33,Cancer
3355012,female,17,Capricorn
1633958,male,23,Virgo
4008796,female,24,Aquarius
3738483,female,33,Libra
1143324,male,26,Virgo
3315101,male,14,Pisces
3752387,female,26,Capricorn
4200292,female,25,Aries
3987839,female,24,Virgo
1694057,female,25,Capricorn
1596894,male,26,Libra
3569400,male,33,Virgo
3132605,male,16,Virgo
4066131,female,23,Gemini
299545,male,25,Cancer
1566807,female,37,Gemini
4303155,female,23,Libra
3304415,male,25,Virgo
1684977,male,17,Cancer
3465060,female,25,Aquarius
4291893,male,17,Leo
3099605,male,16,Aries
3379174,female,25,Aries
3911306,female,13,Taurus
4172810,female,26,Leo
3536707,male,15,Cancer
2630457,female,24,Libra
4086713,female,23,Aries
3696996,female,17,Sagittarius
4115910,female,24,Taurus
3165605,female,14,Scorpio
3873370,female,16,Libra
3848149,female,14,Virgo
4164348,male,15,Aquarius
4309770,female,33,Cancer
2930329,male,15,Scorpio
3374485,female,36,Taurus
4073036,male,15,Scorpio
4084027,male,14,Aries
4138081,male,17,Sagittarius
3475493,male,25,Leo
3986730,female,25,Cancer
3311497,male,23,Libra
3997213,male,15,Aquarius
3841141,female,13,Virgo
3315453,male,24,Leo
3833893,female,24,Aries
3627258,female,33,Capricorn
3391041,female,36,Sagittarius
2173787,female,17,Capricorn
3889756,male,14,Scorpio
3463074,male,13,Scorpio
2153065,female,38,Taurus
3628375,female,16,Virgo
4063176,female,25,Gemini
3883160,male,17,Leo
4037040,male,25,Gemini
4052894,female,26,Scorpio
3589951,female,24,Leo
4167827,female,13,Virgo
849453,female,39,Leo
4302827,female,14,Libra
3910204,female,16,Virgo
4088823,female,15,Taurus
4268659,male,25,Gemini
3908558,female,40,Scorpio
4268046,male,17,Leo
3233812,female,24,Aquarius
3316025,male,23,Capricorn
3845994,male,16,Sagittarius
3922636,male,17,Cancer
3997991,female,24,Scorpio
3801191,male,14,Pisces
4225621,male,23,Aries
3388831,male,23,Scorpio
4057046,female,34,Pisces
1421166,male,16,Leo
3745609,male,25,Aries
3792092,male,17,Sagittarius
4142501,female,17,Capricorn
4279068,male,27,Taurus
3862723,female,25,Taurus
3460918,male,27,Libra
1634774,male,33,Pisces
3303289,male,41,Aquarius
3464276,female,16,Taurus
3302784,female,26,Virgo
3186601,male,17,Taurus
4305377,female,14,Capricorn
2619100,female,27,Leo
3554594,female,17,Cancer
3909699,male,26,Sagittarius
4321405,female,38,Taurus
4043511,female,25,Scorpio
3182829,female,23,Cancer
3692477,male,25,Scorpio
3592450,female,13,Aquarius
3874932,female,42,Sagittarius
3851528,male,36,Scorpio
1785539,male,24,Scorpio
4056606,female,23,Virgo
3376000,female,17,Virgo
3559468,female,17,Scorpio
3809030,female,24,Virgo
3898977,female,38,Leo
2579349,male,26,Aquarius
3749122,female,14,Sagittarius
3981058,female,15,Leo
3437173,male,27,Aries
1604072,male,47,Cancer
3166930,female,15,Aquarius
3997669,female,25,Scorpio
4080404,female,24,Sagittarius
3937058,female,17,Aquarius
4236222,male,16,Gemini
3956209,female,46,Aquarius
3525670,female,14,Libra
3817904,female,27,Sagittarius
4308382,female,17,Capricorn
3537630,male,24,Virgo
3452788,male,34,Capricorn
4117346,female,25,Leo
2636672,female,17,Cancer
4334954,female,27,Aquarius
3934189,male,14,Pisces
3986009,female,15,Cancer
3355807,male,14,Sagittarius
4004266,female,23,Leo
1683533,male,16,Gemini
3533430,female,23,Leo
4251281,male,24,Cancer
4285072,male,37,Libra
3304818,female,23,Scorpio
3725801,male,24,Capricorn
3390703,female,17,Aries
3574589,male,15,Scorpio
4178991,female,27,Aries
3650032,male,25,Aries
3784844,female,14,Aries
3485086,female,23,Gemini
3782008,female,26,Aries
3390019,female,16,Leo
4283040,male,15,Taurus
1157144,female,17,Libra
3894486,female,15,Scorpio
3289545,male,36,Cancer
4053972,male,14,Cancer
3761676,male,16,Taurus
3870291,male,26,Libra
2925114,female,16,Gemini
3008891,female,25,Taurus
3307733,female,26,Sagittarius
3784795,male,14,Scorpio
3784883,male,15,Sagittarius
3752236,male,41,Libra
3920536,female,24,Leo
3612995,female,23,Aquarius
4252992,female,17,Capricorn
4129100,female,15,Leo
4024038,male,42,Libra
3603214,female,15,Capricorn
3295070,male,17,Scorpio
4063647,female,24,Scorpio
3908639,male,26,Aries
3770960,female,38,Capricorn
3827814,male,25,Libra
3299294,female,14,Virgo
4283284,female,27,Libra
3707322,female,16,Taurus
3898663,female,17,Sagittarius
3479519,male,17,Aquarius
4015958,female,14,Virgo
3328540,male,14,Virgo
3375264,male,23,Capricorn
3399714,male,24,Gemini
3750679,female,46,Libra
3938045,female,23,Gemini
4077469,female,25,Scorpio
3760514,female,27,Leo
3948370,female,33,Pisces
3579249,female,24,Virgo
3349875,male,40,Scorpio
1452076,female,15,Sagittarius
3917041,male,16,Sagittarius
3491668,male,40,Capricorn
3289932,female,26,Capricorn
4004315,female,16,Libra
4295361,male,23,Sagittarius
4130316,female,15,Virgo
3607921,male,24,Aries
4239997,male,23,Gemini
3428011,male,33,Scorpio
3538974,male,15,Sagittarius
4266244,female,17,Aries
3289798,male,26,Sagittarius
4250212,female,24,Aries
2069366,female,25,Aries
3984530,male,35,Capricorn
3104833,male,25,Aries
2948199,female,27,Gemini
4313259,male,24,Aries
2647863,female,15,Capricorn
3919713,male,27,Gemini
4235996,male,15,Taurus
3575216,male,36,Virgo
1009572,male,25,Cancer
4140465,female,15,Scorpio
3452445,female,15,Scorpio
1729882,male,48,Taurus
3866794,female,14,Gemini
3758806,female,24,Cancer
4031371,female,16,Sagittarius
726975,female,23,Aries
3305964,male,26,Libra
2481917,female,17,Cancer
3341233,male,15,Cancer
3619647,male,15,Pisces
3319837,female,24,Aries
4006686,male,24,Gemini
3598878,male,23,Scorpio
4192658,male,27,Aquarius
3515154,female,17,Leo
3915773,female,13,Pisces
2884669,female,23,Pisces
4263029,female,35,Taurus
3897486,male,23,Taurus
1207422,female,40,Gemini
1512157,female,15,Sagittarius
4064209,female,46,Scorpio
3604560,female,16,Sagittarius
2458486,male,46,Libra
4183345,female,45,Leo
3211502,female,23,Gemini
3293370,female,16,Leo
4212931,male,16,Aries
3762737,female,13,Aquarius
3846453,female,15,Scorpio
3968693,female,13,Virgo
3916253,female,16,Pisces
3710518,male,15,Taurus
4155438,female,15,Aries
1152012,female,16,Leo
778441,male,27,Libra
3646496,female,26,Libra
3856641,male,27,Aries
3124364,female,14,Libra
4147785,female,23,Gemini
2630438,female,27,Libra
1561597,female,25,Scorpio
3959121,female,15,Aquarius
3434914,female,24,Pisces
4317272,female,25,Sagittarius
3680912,female,23,Scorpio
3579704,female,37,Aries
4152652,female,26,Aries
3681115,male,43,Aries
3605967,female,27,Sagittarius
3963778,male,16,Taurus
4139413,female,41,Cancer
3419798,female,34,Leo
3764264,female,16,Leo
3816334,female,23,Leo
3043495,male,24,Virgo
3921324,male,25,Pisces
4073189,male,23,Gemini
4235817,male,15,Cancer
4049634,male,14,Aries
4235139,female,40,Taurus
4101559,male,17,Aquarius
3422216,female,24,Pisces
3931639,female,33,Aries
3296779,male,36,Taurus
3611358,female,34,Leo
3921071,female,33,Aquarius
4188801,male,15,Pisces
3180870,male,16,Aquarius
690043,male,34,Taurus
3381720,male,27,Leo
4182110,female,17,Virgo
3657598,female,23,Libra
4008222,female,41,Sagittarius
4120591,male,25,Cancer
4059801,male,17,Aquarius
3900697,male,42,Gemini
4259298,female,26,Capricorn
3808547,female,42,Libra
3030784,male,15,Aquarius
3596765,female,33,Capricorn
3486721,male,16,Virgo
3377846,male,33,Taurus
2867547,male,25,Cancer
3419991,female,24,Cancer
3166704,female,40,Gemini
3416250,male,26,Gemini
3427781,female,15,Scorpio
4137146,female,17,Aquarius
1863629,male,17,Capricorn
2972846,female,17,Sagittarius
2074444,male,14,Scorpio
3072746,male,24,Pisces
4106535,male,17,Virgo
3888531,male,15,Aquarius
776742,male,25,Taurus
3716986,female,14,Sagittarius
3335702,female,15,Gemini
3714469,male,33,Cancer
3703020,female,24,Aquarius
3411223,female,34,Pisces
3492445,male,39,Leo
4021779,female,15,Pisces
3363271,female,27,Virgo
3486165,male,35,Aries
3324491,male,17,Cancer
3505706,male,25,Aries
3992953,female,23,Libra
4292595,female,27,Sagittarius
3455088,female,16,Pisces
3186585,male,24,Gemini
4252625,male,16,Aquarius
3381311,male,23,Scorpio
3632972,female,24,Cancer
3382306,female,35,Virgo
4267940,female,25,Leo
207255,male,40,Virgo
1345466,female,24,Aquarius
4027532,female,15,Virgo
3736604,female,13,Gemini
1231733,female,24,Cancer
3979623,female,15,Sagittarius
4296089,female,16,Sagittarius
4312765,male,23,Libra
3228238,male,17,Pisces
3759942,male,17,Aquarius
3828356,female,26,Scorpio
3560287,male,17,Sagittarius
1929559,female,16,Gemini
3776761,male,24,Virgo
3454412,male,15,Scorpio
3899423,female,27,Aries
3765677,female,17,Aries
3573684,female,17,Leo
4247849,male,17,Taurus
4066284,female,17,Aries
3569631,female,26,Cancer
3518258,female,16,Gemini
3812182,female,15,Aries
3313710,male,15,Leo
3315304,male,17,Gemini
3907886,female,16,Gemini
1650898,male,38,Leo
3072075,female,24,Sagittarius
2980512,male,23,Cancer
3865454,female,24,Virgo
3816164,male,23,Sagittarius
2896589,male,15,Aquarius
3912874,male,23,Capricorn
1039136,male,24,Capricorn
3869175,male,37,Scorpio
1586925,male,27,Aquarius
3428368,male,17,Sagittarius
3331848,male,25,Leo
4183387,female,38,Gemini
4221676,male,25,Capricorn
2013101,male,42,Pisces
4108436,male,25,Libra
858436,female,15,Scorpio
4119478,female,24,Aries
4167721,female,25,Cancer
2874698,male,14,Leo
3357413,female,15,Cancer
3649976,male,23,Capricorn
3659526,female,15,Leo
554681,female,45,Sagittarius
4309620,female,17,Sagittarius
3882041,female,24,Leo
2882045,male,15,Sagittarius
4325697,male,24,Cancer
3856638,male,27,Virgo
3632870,male,23,Aquarius
3532448,male,23,Gemini
3004440,female,14,Pisces
4116071,male,26,Sagittarius
3576737,male,14,Scorpio
3816616,male,25,Aquarius
4177648,female,23,Leo
705633,male,27,Gemini
3117559,female,15,Libra
3884858,female,15,Virgo
3846832,male,24,Sagittarius
3640210,male,16,Aries
3558468,female,24,Libra
4068747,female,17,Aries
3681715,male,15,Leo
4039894,female,23,Capricorn
3762320,male,14,Capricorn
3753043,female,16,Libra
3732981,male,14,Leo
4015298,female,42,Taurus
3538501,female,40,Aquarius
2508445,male,24,Taurus
3437839,female,17,Virgo
3221627,female,25,Leo
1785081,female,24,Pisces
4177216,female,24,Taurus
4073657,female,24,Taurus
4004110,female,36,Scorpio
2467556,female,16,Aries
3543132,male,26,Cancer
2902153,male,23,Virgo
3347518,male,17,Taurus
4014085,female,23,Sagittarius
4152523,male,15,Gemini
3508904,male,25,Gemini
3671931,male,16,Aries
4193510,male,23,Aries
3483262,male,24,Libra
3699926,male,16,Leo
3931972,male,42,Libra
2719671,female,17,Virgo
3513672,male,15,Taurus
4169106,male,24,Aries
1125373,male,17,Taurus
3752781,female,27,Aries
3843153,female,24,Aries
1645606,male,27,Cancer
4293244,male,16,Pisces
3526841,female,15,Cancer
3454568,male,13,Taurus
4075835,female,27,Scorpio
3458052,male,45,Libra
3745396,male,17,Libra
3710996,male,16,Capricorn
4034048,female,25,Scorpio
3817987,male,27,Sagittarius
3522724,male,25,Cancer
3467002,female,33,Cancer
3609733,male,37,Leo
3067032,male,24,Aries
1878430,male,36,Aquarius
3402598,female,14,Taurus
1386800,female,45,Pisces
3938603,male,17,Taurus
3554867,male,17,Cancer
3426941,female,16,Sagittarius
3490915,male,24,Taurus
3421206,male,16,Capricorn
3648467,female,16,Gemini
1115374,male,17,Scorpio
317450,female,25,Taurus
3688872,female,17,Sagittarius
3836433,female,25,Cancer
3962598,male,17,Leo
1798678,female,17,Libra
4238644,female,24,Taurus
3824106,male,15,Libra
3333514,male,42,Pisces
4038824,male,14,Sagittarius
3435642,male,23,Leo
3065481,female,15,Scorpio
4281615,male,15,Gemini
3916286,female,23,Virgo
3456620,male,16,Virgo
3086054,female,33,Pisces
3648156,female,24,Sagittarius
904488,male,26,Gemini
3973397,female,24,Aries
3461023,female,41,Libra
3134034,male,33,Pisces
3708891,female,16,Leo
3562892,male,24,Cancer
4253463,female,15,Gemini
3947607,male,27,Pisces
2711330,male,16,Aquarius
4256898,female,15,Taurus
313102,male,45,Pisces
3601550,female,14,Taurus
4208071,male,23,Capricorn
3414946,male,16,Virgo
4174346,female,33,Taurus
4008398,male,26,Cancer
3311441,male,16,Aquarius
3991501,male,23,Aries
3519777,female,15,Leo
3870723,female,25,Cancer
3294597,male,24,Aquarius
3437338,female,26,Taurus
3592682,male,17,Gemini
3894860,female,16,Cancer
3759289,female,36,Sagittarius
3987879,male,34,Scorpio
4012646,female,23,Leo
4004739,female,13,Taurus
3773128,male,17,Virgo
4033451,female,42,Libra
4010393,female,16,Cancer
3859801,female,13,Capricorn
3553522,female,16,Gemini
3831350,male,26,Capricorn
4149295,female,26,Cancer
3469242,female,27,Scorpio
3544884,male,17,Sagittarius
2301338,male,27,Virgo
4181422,male,27,Gemini
3363794,female,23,Taurus
3477699,male,17,Pisces
639335,male,26,Virgo
4035523,male,23,Cancer
3337624,male,15,Cancer
3660654,male,16,Virgo
3401811,female,15,Capricorn
3647961,male,15,Gemini
4133977,male,16,Capricorn
4197038,male,23,Cancer
3294420,male,38,Taurus
3361437,male,26,Aries
3842054,male,15,Aries
3245226,female,17,Taurus
4186912,male,14,Scorpio
3471394,male,24,Aries
3390643,male,24,Cancer
1704362,male,17,Pisces
3995573,male,15,Virgo
3400678,male,15,Leo
923591,female,25,Leo
3377252,male,34,Sagittarius
3353850,female,16,Cancer
4165509,female,15,Libra
3308794,male,40,Pisces
4123217,male,27,Scorpio
4004688,female,15,Scorpio
3427870,male,36,Aries
3484880,female,25,Virgo
4329950,female,33,Taurus
4184069,female,27,Leo
4204173,female,26,Aquarius
4131610,male,25,Pisces
4293530,male,24,Leo
2884506,female,24,Scorpio
3625459,male,24,Capricorn
3512173,male,13,Scorpio
3713640,female,35,Cancer
4215441,female,25,Pisces
3904162,female,45,Sagittarius
3315654,female,23,Leo
3938005,female,38,Taurus
3970096,female,17,Cancer
3590680,male,13,Sagittarius
3536378,male,25,Aquarius
3672781,male,16,Capricorn
2467768,male,23,Sagittarius
4101326,female,17,Gemini
3868272,female,17,Sagittarius
3349579,male,35,Aries
3955491,female,36,Leo
2786033,male,44,Taurus
3565769,female,36,Libra
3854986,male,24,Gemini
1578617,male,27,Cancer
3343323,male,26,Virgo
2719893,female,33,Capricorn
4147836,male,14,Gemini
3451811,female,38,Scorpio
3541583,female,24,Gemini
3858629,male,15,Pisces
4159876,male,23,Libra
2117806,male,24,Aries
4067018,male,34,Pisces
3449808,female,26,Virgo
2054735,female,27,Capricorn
3672127,male,25,Sagittarius
3353766,male,15,Sagittarius
3310047,male,23,Cancer
3764446,female,25,Virgo
3554660,female,24,Taurus
4233575,male,16,Libra
1667720,male,33,Sagittarius
3792827,female,25,Aquarius
4206980,female,15,Gemini
2102384,male,16,Pisces
3578482,male,39,Libra
3624051,male,25,Libra
4233779,male,17,Libra
3825274,male,44,Cancer
3472942,male,24,Leo
4103055,female,16,Aquarius
3708206,male,23,Taurus
2732859,male,15,Virgo
1679760,female,38,Aries
2006976,male,26,Scorpio
3893338,male,24,Pisces
1362051,female,16,Aries
3669411,female,34,Leo
3789410,female,25,Leo
3722983,male,17,Leo
3566835,female,17,Taurus
3851189,male,17,Scorpio
3508136,female,27,Aquarius
3654087,female,36,Cancer
2318045,male,25,Pisces
511641,male,39,Aries
4141026,female,34,Leo
3440978,male,24,Aries
673093,male,27,Scorpio
4042606,female,17,Capricorn
3289365,male,33,Capricorn
3447453,male,27,Aquarius
3642025,female,24,Capricorn
4251534,male,25,Leo
4042163,male,26,Libra
4139711,male,27,Aquarius
3454136,male,15,Scorpio
1735476,female,17,Libra
3874679,male,15,Virgo
3554139,male,16,Cancer
1740254,female,25,Libra
3396453,female,24,Leo
3894908,male,17,Sagittarius
4231901,female,44,Libra
3569857,male,24,Libra
3783147,female,13,Capricorn
3538779,male,17,Cancer
1820166,female,15,Scorpio
1011289,female,25,Libra
3725614,male,16,Leo
3319046,female,25,Aquarius
3527113,male,26,Gemini
3845224,male,36,Scorpio
4060406,male,25,Gemini
4311131,female,26,Cancer
2021701,male,17,Libra
3388569,male,23,Pisces
4219830,female,35,Cancer
3517357,female,15,Virgo
2053506,female,36,Virgo
3387580,female,33,Virgo
3729908,male,15,Libra
4240046,female,41,Aries
4154031,male,17,Aquarius
3727794,female,35,Scorpio
3698036,female,15,Libra
3354776,female,16,Sagittarius
4236957,female,26,Virgo
3869854,male,33,Sagittarius
1549532,female,24,Scorpio
2985997,male,16,Gemini
1102011,male,15,Sagittarius
4182592,female,24,Virgo
3875294,female,26,Capricorn
3586742,female,26,Virgo
3662081,male,13,Scorpio
3170057,female,26,Gemini
3504188,female,14,Aquarius
515680,male,23,Virgo
4020113,female,14,Leo
4278085,female,27,Pisces
420079,male,24,Libra
2602604,female,15,Leo
3418546,male,16,Aquarius
4187192,male,40,Aquarius
3733911,female,15,Aquarius
3690149,male,25,Leo
3330196,male,23,Virgo
796779,male,25,Leo
4091880,male,42,Gemini
3219232,female,24,Gemini
3763383,female,27,Sagittarius
2990004,male,27,Aries
1965814,female,14,Scorpio
3976199,female,17,Capricorn
3585663,male,15,Sagittarius
3289321,female,16,Sagittarius
3404249,male,17,Capricorn
3531276,female,15,Leo
3289588,male,17,Leo
919128,male,26,Capricorn
3894889,female,16,Gemini
3625553,male,27,Libra
3333298,male,24,Taurus
4148666,female,25,Gemini
3689753,male,16,Leo
3550876,male,14,Scorpio
3886637,female,23,Cancer
4156329,female,42,Aquarius
3820930,female,23,Libra
3827759,female,15,Aquarius
3748442,female,23,Scorpio
3669681,male,16,Gemini
4075125,male,25,Taurus
4024562,male,13,Libra
3366748,female,26,Cancer
3523914,male,25,Taurus
3972153,female,17,Gemini
3617762,male,48,Sagittarius
3830364,male,16,Taurus
3569137,male,14,Scorpio
3842783,female,15,Pisces
1261450,male,27,Aquarius
3487969,female,26,Aries
1637100,female,16,Scorpio
3614765,male,17,Libra
4007094,male,17,Gemini
3740161,male,25,Aries
3996815,male,15,Virgo
3988543,female,25,Cancer
498684,male,23,Capricorn
2224838,male,16,Leo
4145578,male,15,Libra
3987552,male,17,Capricorn
